data,count,response 
1292,0,internals 
1561,0,internals 
1296,0,internals 
2423,22,internals 
12550,3,internals 
12553,1,internals 
12555,7,internals 
13823,25,internals 
12559,0,internals 
8558,0,internals 
13820,31,internals 
6546,2,internals 
6543,2,internals 
9383,3,internals 
13353,3,internals 
5744,1,internals 
1366,0,internals 
3196,3,internals 
1360,2,internals 
475,0,internals 
478,2,internals 
3922,1,externals 
14177,0,externals 
3925,4,externals 
11825,6,externals 
11824,1,externals 
10296,3,externals 
14178,7,externals 
1957,1,externals 
10452,1,externals 
11541,6,externals 
9670,8,externals 
9024,10,externals 
10511,3,externals 
9772,2,externals 
6132,1,externals 
13982,1,externals 
10898,1,externals 
8862,1,externals 
5824,0,externals 
11388,10,externals 
4144,17,externals 
7858,5,externals 
1941,7,externals 
5845,0,externals 
11265,1,externals 
347,8,externals 
342,0,externals 
810,1,externals 
11852,16,externals 
9022,3,externals 
8801,4,externals 
12930,1,externals 
2919,4,externals 
715,2,externals 
11790,72,externals 
3718,12,externals 
6848,8,externals 
6849,1,externals 
8150,0,externals 
14210,3,externals 
7624,14,externals 
660,0,externals 
14217,1,externals 
10967,1,externals 
5263,0,externals 
8002,5,externals 
4734,1,externals 
6658,0,externals 
5300,0,externals 
6656,4,externals 
2312,5,externals 
5305,1,externals 
12661,2,externals 
5839,9,externals 
1259,0,externals 
3773,1,externals 
8232,60,externals 
6988,1,externals 
8238,2,externals 
8604,16,externals 
1088,0,externals 
4655,0,externals 
14320,0,externals 
6383,8,externals 
4652,1,externals 
11534,1,externals 
13421,5,externals 
3817,0,externals 
7638,18,externals 
3814,0,externals 
3022,0,externals 
3021,2,externals 
14753,2,externals 
2380,3,externals 
2269,6,externals 
7881,1,externals 
7880,1,externals 
1400,3,externals 
12794,2,externals 
8731,1,externals 
4214,2,externals 
9157,1,externals 
4216,0,externals 
10336,2,externals 
3585,1,externals 
10334,0,externals 
9152,0,externals 
8048,4,externals 
1137,0,externals 
4194,0,externals 
2449,1,externals 
10139,4,externals 
108,1,externals 
6005,3,externals 
7863,2,externals 
5677,1,externals 
5679,2,externals 
9481,1,externals 
8122,1,externals 
8121,1,externals 
9484,1,externals 
3261,0,externals 
901,15,externals 
5579,4,externals 
12991,2,externals 
6502,1,externals 
6501,1,externals 
11008,1,externals 
5573,1,externals 
9104,26,externals 
12086,6,externals 
11111,5,externals 
645,1,externals 
644,0,externals 
646,0,externals 
2164,12,externals 
3098,2,externals 
2371,5,externals 
2160,4,externals 
11618,18,externals 
2162,1,externals 
10415,5,externals 
1935,1,externals 
8092,1,externals 
11942,5,externals 
3803,2,externals 
9283,1,externals 
2680,6,externals 
3295,10,externals 
11348,45,externals 
7348,1,externals 
5110,6,externals 
3518,0,externals 
6433,1,externals 
3457,0,externals 
12440,4,externals 
5704,1,externals 
12562,9,externals 
12565,0,externals 
13955,3,externals 
3514,3,externals 
6206,1,externals 
7411,2,externals 
6200,1,externals 
6202,4,externals 
2687,1,externals 
6208,2,externals 
2682,0,externals 
3508,1,externals 
8120,2,externals 
14103,0,externals 
6808,50,externals 
14788,4,externals 
14782,1,externals 
5118,1,externals 
9029,9,externals 
90,3,externals 
93,12,externals 
9748,5,externals 
4779,1,externals 
1991,1,externals 
10841,20,externals 
1993,1,externals 
5228,1,externals 
1995,2,externals 
4078,1,externals 
1077,4,externals 
13764,5,externals 
2047,1,externals 
13186,1,externals 
3208,4,externals 
5795,5,externals 
3965,3,externals 
8931,16,externals 
2577,2,externals 
9948,3,externals 
3886,1,externals 
7170,1,externals 
7395,3,externals 
3635,1,externals 
12003,5,externals 
7175,1,externals 
3062,3,externals 
3737,2,externals 
7176,7,externals 
6894,1,externals 
14492,3,externals 
6898,9,externals 
11758,1,externals 
2943,1,externals 
12946,2,externals 
2941,0,externals 
12944,0,externals 
12696,83,externals 
12695,1,externals 
1053,7,externals 
11403,1,externals 
6109,1,externals 
7074,0,externals 
7179,1,externals 
1193,1,externals 
12753,4,externals 
13813,0,externals 
5926,0,externals 
11792,6,externals 
13506,0,externals 
14393,3,externals 
14249,0,externals 
10930,7,externals 
6364,1,externals 
8162,1,externals 
4315,3,externals 
8165,1,externals 
13941,0,externals 
9445,0,externals 
13944,1,externals 
6978,5,externals 
2700,10,externals 
3349,0,externals 
5537,10,externals 
5535,2,externals 
8793,0,externals 
14763,1,externals 
946,0,externals 
3116,18,externals 
8110,4,externals 
2081,1,externals 
940,1,externals 
14403,1,externals 
4014,0,externals 
5750,2,externals 
2532,6,externals 
7966,0,externals 
2531,1,externals 
5452,1,externals 
2713,1,externals 
8420,9,externals 
13970,2,externals 
2653,1,externals 
1308,5,externals 
2656,0,externals 
7071,1,externals 
133,0,externals 
10349,2,externals 
7222,1,externals 
7953,46,externals 
870,3,externals 
10691,1,externals 
4225,1,externals 
10341,1,externals 
7381,1,externals 
10695,1,externals 
6572,1,externals 
6570,1,externals 
13977,12,externals 
3185,1,externals 
7596,4,externals 
3797,6,externals 
6470,1,externals 
5623,2,externals 
12404,1,externals 
8497,2,externals 
12822,2,externals 
2400,3,externals 
8494,1,externals 
7699,2,externals 
6246,7,externals 
12276,11,externals 
8101,2,externals 
3836,0,externals 
9062,3,externals 
9268,9,externals 
3831,0,externals 
14107,0,externals 
14108,0,externals 
10280,0,externals 
10886,1,externals 
1951,1,externals 
11271,1,externals 
11576,0,externals 
13680,3,externals 
10441,3,externals 
6710,16,externals 
9668,1,externals 
3569,1,externals 
13098,1,externals 
3243,1,externals 
3241,0,externals 
13095,9,externals 
7310,0,externals 
3244,0,externals 
7521,1,externals 
12300,23,externals 
3847,0,externals 
10595,2,externals 
5335,1,externals 
8972,1,externals 
4430,3,externals 
709,0,externals 
2904,1,externals 
706,7,externals 
6858,0,externals 
4393,1,externals 
393,1,externals 
12713,16,externals 
7039,1,externals 
5491,10,externals 
14205,0,externals 
13754,3,externals 
12659,0,externals 
13756,0,externals 
4729,6,externals 
5314,1,externals 
5969,1,externals 
13021,3,externals 
13020,1,externals 
6167,8,externals 
5960,2,externals 
10256,16,externals 
11284,2,externals 
4979,1,externals 
6582,6,externals 
3663,0,externals 
8205,0,externals 
2284,1,externals 
8751,1,externals 
13531,0,externals 
2419,1,externals 
12994,0,externals 
13493,2,externals 
9440,1,externals 
14729,0,externals 
5405,8,externals 
9135,3,externals 
7149,1,externals 
11751,3,externals 
3396,3,externals 
7145,1,externals 
12002,2,externals 
2278,3,externals 
3014,0,externals 
5408,2,externals 
11506,6,externals 
10901,1,externals 
8721,7,externals 
2888,2,externals 
8053,3,externals 
8500,4,externals 
9122,1,externals 
9123,1,externals 
4264,3,externals 
8507,1,externals 
1220,6,externals 
1340,22,externals 
13875,3,externals 
6137,0,externals 
5031,1,externals 
6631,22,externals 
5660,2,externals 
13320,1,externals 
13321,6,externals 
13287,1,externals 
5605,1,externals 
7859,4,externals 
7916,10,externals 
6539,4,externals 
2050,10,externals 
2052,1,externals 
14432,0,externals 
3690,2,externals 
4535,0,externals 
5540,3,externals 
4531,1,externals 
3697,3,externals 
8617,3,externals 
655,6,externals 
6047,1,externals 
2111,7,externals 
2112,1,externals 
2113,1,externals 
6367,0,externals 
311,1,externals 
658,0,externals 
2117,0,externals 
4322,5,externals 
14026,0,externals 
14027,1,externals 
14203,7,externals 
7351,1,externals 
5894,1,externals 
8571,7,externals 
3289,1,externals 
9585,1,externals 
11339,0,externals 
3229,5,externals 
9620,4,externals 
9627,47,externals 
1508,0,externals 
12987,0,externals 
13213,1,externals 
7562,4,externals 
12572,1,externals 
2114,2,externals 
3447,9,externals 
3446,0,externals 
13194,24,externals 
12226,2,externals 
12348,1,externals 
3583,0,externals 
2128,1,externals 
659,6,externals 
2693,1,externals 
3907,2,externals 
9654,7,externals 
885,0,externals 
6810,3,externals 
6813,9,externals 
9655,0,externals 
3601,0,externals 
1972,1,externals 
6745,0,externals 
5217,14,externals 
6747,0,externals 
6746,0,externals 
4911,1,externals 
14221,3,externals 
13685,0,externals 
13065,2,externals 
13713,10,externals 
4169,8,externals 
1611,2,externals 
9894,4,externals 
13266,7,externals 
326,5,externals 
324,0,externals 
5806,6,externals 
11961,0,externals 
7368,2,externals 
8646,6,externals 
3350,0,externals 
9527,1,externals 
7243,0,externals 
7667,0,externals 
14375,5,externals 
6138,0,externals 
11413,2,externals 
3745,1,externals 
7067,1,externals 
12689,2,externals 
2232,1,externals 
4719,1,externals 
9642,3,externals 
1769,2,externals 
1761,2,externals 
6961,0,externals 
1141,0,externals 
4307,2,externals 
8158,25,externals 
3499,2,externals 
9477,12,externals 
661,0,externals 
8623,1,externals 
5898,22,externals 
3388,1,externals 
8787,1,externals 
11814,4,externals 
6007,3,externals 
947,3,externals 
4901,2,externals 
13564,7,externals 
3121,0,externals 
2529,1,externals 
13563,1,externals 
11669,2,externals 
4906,4,externals 
11463,5,externals 
2246,5,externals 
8431,5,externals 
994,11,externals 
5066,1,externals 
10352,8,externals 
7219,0,externals 
10725,0,externals 
1920,3,externals 
10359,6,externals 
1309,5,externals 
6446,5,externals 
5347,1,externals 
6910,5,externals 
3409,2,externals 
5707,16,externals 
8020,2,externals 
8533,2,externals 
13922,0,externals 
6919,1,externals 
12439,18,externals 
8025,6,externals 
4405,0,externals 
6131,0,externals 
11323,0,externals 
3445,1,externals 
2144,1,externals 
7683,0,externals 
2142,1,externals 
6115,4,externals 
2792,2,externals 
7225,6,externals 
13947,33,externals 
2794,10,externals 
2067,17,externals 
5392,1,externals 
13691,10,externals 
3950,1,externals 
11803,2,externals 
1029,1,externals 
5399,1,externals 
14119,2,externals 
3944,6,externals 
1236,2,externals 
3828,1,externals 
11201,4,externals 
9156,11,externals 
8440,2,externals 
8442,100,externals 
1927,1,externals 
1929,1,externals 
8182,12,externals 
13140,0,externals 
12502,4,externals 
12501,2,externals 
6085,0,externals 
4286,0,externals 
3472,1,externals 
11369,7,externals 
12509,0,externals 
839,0,externals 
7249,3,externals 
13384,0,externals 
2665,6,externals 
4248,3,externals 
2661,0,externals 
11932,3,externals 
6820,0,externals 
2760,0,externals 
1509,0,externals 
12916,2,externals 
12917,3,externals 
5327,1,externals 
14164,2,externals 
6174,1,externals 
6175,0,externals 
3315,1,externals 
6173,0,externals 
5329,0,externals 
1644,3,externals 
12043,0,externals 
787,13,externals 
7022,11,externals 
13661,0,externals 
2356,1,externals 
6776,1,externals 
11511,1,externals 
5240,3,externals 
8061,0,externals 
6773,4,externals 
6645,5,externals 
10862,17,externals 
6578,1,externals 
1926,1,externals 
3610,2,externals 
3613,11,externals 
5278,22,externals 
2290,1,externals 
6497,2,externals 
4630,1,externals 
2194,1,externals 
7458,1,externals 
13524,0,externals 
8126,3,externals 
2198,10,externals 
3164,1,externals 
8125,1,externals 
1161,1,externals 
8103,2,externals 
3369,2,externals 
7158,1,externals 
7157,1,externals 
12031,2,externals 
7284,0,externals 
14736,2,externals 
2567,6,externals 
7150,1,externals 
8071,0,externals 
733,0,externals 
9528,2,externals 
739,21,externals 
11420,1,externals 
2364,16,externals 
2362,1,externals 
6687,1,externals 
9132,1,externals 
8107,6,externals 
7294,2,externals 
635,1,externals 
12866,1,externals 
13965,8,externals 
639,2,externals 
13968,1,externals 
8062,1,externals 
4060,0,externals 
9184,4,externals 
2588,0,externals 
6958,1,externals 
13338,0,externals 
9260,0,externals 
9452,1,externals 
6527,5,externals 
13358,11,externals 
8266,3,externals 
7841,1,externals 
5558,1,externals 
14427,0,externals 
13592,1,externals 
14420,1,externals 
2895,1,externals 
13652,0,externals 
14428,3,externals 
4689,7,externals 
8589,1,externals 
11734,2,externals 
6197,0,externals 
1102,0,externals 
2013,1,externals 
11634,1,externals 
2515,0,externals 
2510,5,externals 
5114,1,externals 
5117,1,externals 
2737,21,externals 
10001,0,externals 
5299,66,externals 
3738,1,externals 
2738,3,externals 
2630,11,externals 
13664,10,externals 
12814,2,externals 
12545,2,externals 
3837,5,externals 
3535,2,externals 
5403,1,externals 
8561,1,externals 
10365,3,externals 
11329,1,externals 
10361,7,externals 
5051,1,externals 
10362,7,externals 
6077,2,externals 
7573,2,externals 
6550,0,externals 
1240,9,externals 
874,0,externals 
875,3,externals 
14886,0,externals 
2740,1,externals 
3186,3,externals 
3769,10,externals 
3096,1,externals 
12350,2,externals 
12351,0,externals 
11639,5,externals 
10486,7,externals 
6072,0,externals 
3916,3,externals 
896,9,externals 
3910,3,externals 
14905,1,externals 
11078,3,externals 
5201,1,externals 
11552,6,externals 
6735,1,externals 
6738,1,externals 
7767,2,externals 
13598,0,externals 
13585,1,externals 
4018,3,externals 
5832,4,externals 
4157,2,externals 
8082,1,externals 
1978,1,externals 
1977,11,externals 
4012,0,externals 
1975,1,externals 
12237,1,externals 
3549,1,externals 
1971,14,externals 
9554,24,externals 
13275,5,externals 
13272,6,externals 
3989,1,externals 
9921,0,externals 
8919,3,externals 
13725,1,externals 
12922,3,externals 
11194,1,externals 
12929,0,externals 
7660,0,externals 
13415,1,externals 
2615,4,externals 
3049,1,externals 
7119,1,externals 
3042,1,externals 
10219,1,externals 
3044,3,externals 
14065,1,externals 
12674,4,externals 
12671,4,externals 
5279,1,externals 
7054,1,externals 
14063,5,externals 
5902,30,externals 
13007,0,externals 
13001,7,externals 
4,1,externals 
3750,1,externals 
3822,1,externals 
285,2,externals 
8220,0,externals 
8148,0,externals 
6998,3,externals 
8225,4,externals 
4337,3,externals 
7809,1,externals 
8229,0,externals 
6996,0,externals 
8632,1,externals 
11099,1,externals 
13411,1,externals 
13416,1,externals 
3132,1,externals 
3139,4,externals 
6015,0,externals 
6016,3,externals 
6392,0,externals 
2992,1,externals 
2492,2,externals 
51,5,externals 
2996,11,externals 
11474,29,externals 
1218,3,externals 
14134,0,externals 
7896,2,externals 
12780,2,externals 
12782,1,externals 
2399,1,externals 
1322,2,externals 
2779,0,externals 
988,0,externals 
2474,1,externals 
5015,0,externals 
10326,1,externals 
10737,8,externals 
4890,1,externals 
5157,1,externals 
4135,0,externals 
8682,7,externals 
5333,0,externals 
4209,1,externals 
6457,1,externals 
6456,7,externals 
9490,3,externals 
13912,0,externals 
12580,2,externals 
8130,19,externals 
8526,10,externals 
12585,2,externals 
2784,3,externals 
2561,4,externals 
2783,1,externals 
12396,1,externals 
4413,0,externals 
12258,5,externals 
12095,1,externals 
2173,6,externals 
2170,1,externals 
2171,1,externals 
2176,2,externals 
9636,5,externals 
2073,1,externals 
2074,7,externals 
3812,0,externals 
2605,3,externals 
11958,0,externals 
2602,1,externals 
3815,10,externals 
1457,1,externals 
2608,8,externals 
2609,1,externals 
8358,0,externals 
11216,2,externals 
8452,1,externals 
5143,1,externals 
5708,0,externals 
9313,1,externals 
12208,0,externals 
8356,5,externals 
4119,0,externals 
6166,0,externals 
843,1,externals 
842,1,externals 
841,0,externals 
7237,4,externals 
8897,1,externals 
11351,2,externals 
7377,5,externals 
6429,3,externals 
8958,1,externals 
3507,5,externals 
8109,3,externals 
7426,1,externals 
12327,6,externals 
2676,1,externals 
10226,3,externals 
9798,27,externals 
8009,3,externals 
6832,0,externals 
3459,0,externals 
2920,0,externals 
2927,17,externals 
7587,0,externals 
5330,0,externals 
6602,2,externals 
5013,0,externals 
10552,2,externals 
5334,0,externals 
9213,85,externals 
12566,0,externals 
10257,1,externals 
14634,2,externals 
4063,0,externals 
5944,0,externals 
4061,1,externals 
5942,2,externals 
10851,9,externals 
10999,14,externals 
4743,1,externals 
4068,1,externals 
6764,4,externals 
3218,3,externals 
3219,0,externals 
1988,1,externals 
8822,1,externals 
5787,1,externals 
8826,3,externals 
13825,2,externals 
11812,0,externals 
13042,3,externals 
3603,3,externals 
8778,3,externals 
2816,0,externals 
4087,1,externals 
3606,0,externals 
3605,0,externals 
11617,3,externals 
2819,1,externals 
6882,0,externals 
2185,13,externals 
3171,7,externals 
12028,5,externals 
6888,1,externals 
2213,13,externals 
6907,3,externals 
7169,1,externals 
12748,0,externals 
5342,4,externals 
7086,1,externals 
3376,0,externals 
1182,0,externals 
14104,1,externals 
11418,0,externals 
10921,0,externals 
7877,92,externals 
11419,0,externals 
2353,1,externals 
2360,1,externals 
11436,1,externals 
8170,0,externals 
10679,3,externals 
5440,1,externals 
12426,1,externals 
6493,1,externals 
6492,0,externals 
10673,1,externals 
8179,0,externals 
12897,1,externals 
13954,2,externals 
6499,1,externals 
4243,0,externals 
10675,13,externals 
9101,5,externals 
5522,1,externals 
5526,1,externals 
4454,3,externals 
5528,5,externals 
6942,2,externals 
6941,1,externals 
935,1,externals 
7996,6,externals 
14413,0,externals 
2134,19,externals 
2133,1,externals 
3104,1,externals 
4698,4,externals 
14419,1,externals 
11077,2,externals 
3102,5,externals 
7879,2,externals 
8672,5,externals 
8151,0,externals 
2508,1,externals 
2507,30,externals 
2506,1,externals 
1297,2,externals 
6026,2,externals 
2500,2,externals 
2727,0,externals 
9607,18,externals 
9606,7,externals 
9609,15,externals 
5280,1,externals 
8397,12,externals 
2059,3,externals 
7944,1,externals 
12551,1,externals 
8419,8,externals 
7235,3,externals 
7233,0,externals 
8555,5,externals 
9198,22,externals 
5044,6,externals 
11312,1,externals 
11311,1,externals 
7239,1,externals 
6547,3,externals 
2994,1,externals 
9990,15,externals 
4390,0,externals 
4581,1,externals 
3420,3,externals 
9802,1,externals 
8480,8,externals 
7741,1,externals 
2006,2,externals 
9513,9,externals 
10778,1,externals 
6338,2,externals 
6230,13,externals 
12203,1,externals 
